90ebda84-d0bf-4933-b7f7-b11338023e68	33	["115","MCR","ák icedpü","he accepted","I watched","to accept","I entered","you will enter"]	115	he accepted	{"1":{"guess":"he accepted","time":8}}
fe3924ce-a239-4f1d-a519-8da5974af022	24	["214","TPR","ák enplü","he entered"]	214	he entered	NULL
176540a2-9cc2-4192-9bdc-c03ffc864c17	31	["94","MC","ekki melü","she watched","he accepted","I accept","to accept","I will watch"]	94	she watched	NULL
e316fb27-bffb-4e63-8426-01b597411802	12	["37","MC","pi icedpiz","you accept","he will accept","to enter","he accepts","I entered"]	37	you accept	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	26	["176","TP","yé enplilá","I will enter"]	176	I entered	NULL
19dae7fd-c85c-483f-be4c-575d73878298	30	["104","MCR","ekki icedpi","she accepts","she entered","he accepted","he entered","you entered"]	104	she accepts	{"1":{"guess":"he accepted","time":11},"2":{"guess":"she accepts","time":9}}
8886a065-385f-49fa-bba5-f4216fa61ea1	3	["30","EX","pi melizpe","you watched"]	30	you watched	NULL
3aef6242-7a18-4030-8c41-d79862da731f	5	["140","MCR","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	140	he entered	{"1":{"guess":"he entered","time":8}}
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	13	["212","TPR","yé enplá","I entered"]	212	i entered	NULL
99eb52b9-a545-45b5-b405-540661f55787	30	["117","MCR","ekki icedpü","she accepted","to accept","she enters","she will accept","you accepted"]	117	she accepted	{"1":{"guess":"she accepted","time":11}}
85744c46-c712-4e62-a610-694b1f0d0db2	25	["115","MCR","ák icedpü","he accepted","I watched","to accept","I entered","you will enter"]	115
f7d9b5b2-06a7-4f27-8470-567b6b64d382	14	["130","MCR","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	130	you accept	{"1":{"guess":"I enter","time":11},"2":{"guess":"you accept","time":8}}
fe3924ce-a239-4f1d-a519-8da5974af022	25	["14","EX","ák enpli","he enters"]	14	he enters	NULL
176540a2-9cc2-4192-9bdc-c03ffc864c17	32	["14","EX","ák enpli","he enters"]	14	he enters	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	7	["38","MC","ák icedpi","he accepts","she entered","he enters","you enter","you entered"]	38	NO_ANSWER_MADE	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	20	["162","TP","pi icedpiz","you accept"]	162	they enter	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	27	["29","EX","yé melá","I watched"]	29	I watched	NULL
90ebda84-d0bf-4933-b7f7-b11338023e68	34	["179","TP","ekki enplilí","she will enter"]	179	she will enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	4	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
19dae7fd-c85c-483f-be4c-575d73878298	31	["161","TP","yé icedpé","I accept"]	161	I accept	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	25	["183","TP","ekki enplü","she entered"]	183	she accepts	NULL
3aef6242-7a18-4030-8c41-d79862da731f	6	["55","MC","enplil","to enter","she will enter","he accepted","you enter","she will accept"]	55	to enter	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	15	["210","TPR","ák enplilí","he will enter"]	210	he enters	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	21	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
85d5473a-c7aa-4bc5-97c2-79228bdf6c4f	1	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
e316fb27-bffb-4e63-8426-01b597411802	13	["68","MC","ák enplilí","he will enter","I accept","I watched","he entered","to watch"]	68	he entered	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	14	["159","MCR","ekki melü","she watched","you watched","she enters","he will enter","I enter"]	159	she watched	{"1":{"guess":"she watched","time":4}}
5dcab9ee-8748-46fe-be5d-4bc55a42636d	28	["176","TP","yé enplilá","I will enter"]	176	I entered	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	5	["113","MCR","pi icedpizpe","you accepted","she will enter","you will enter","you entered","she watches"]	113	she will enter	{"1":{"guess":"she watches","time":10},"2":{"guess":"she will enter","time":8}}
f7d9b5b2-06a7-4f27-8470-567b6b64d382	16	["25","EX","ekki meli","she watches"]	25	she watches	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	26	["58","MC","pi enpliz","you enter","she entered","she will enter","he accepts","she accepts"]	58	NO_ANSWER_MADE	NULL
99eb52b9-a545-45b5-b405-540661f55787	31	["201","TPR","ák icedpü","he accepted"]	201	he accepted	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	26	["210","TPR","ák enplilí","he will enter"]	210	he 	NULL
90ebda84-d0bf-4933-b7f7-b11338023e68	35	["178","TP","ák enplilí","he will enter"]	178	he will enter	NULL
85d5473a-c7aa-4bc5-97c2-79228bdf6c4f	2	["18","EX","ák enplilí","he will enter"]	18	he will enter	NULL
176540a2-9cc2-4192-9bdc-c03ffc864c17	33	["210","TPR","ák enplilí","he will enter"]	210	he will enter	NULL
19dae7fd-c85c-483f-be4c-575d73878298	32	["131","MCR","pi enplilíz","you will enter","you watched","he accepted","I will accept","she entered"]	131	he accepted	{"1":{"guess":"she entered","time":10},"2":{"guess":"you watched","time":8},"3":{"guess":"he accepted","time":7}}
47621e94-9af6-4b25-802e-d16fd91505e0	22	["32","MC","icedpil","to accept","I enter","I entered","she accepted","she entered"]	32	to accept	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	8	["170","TP","ekki icedpü","she accepted"]	170	NO_ANSWER_MADE	NULL
3aef6242-7a18-4030-8c41-d79862da731f	7	["42","MC","yé icedpilá","I will accept","she accepts","she entered","she will enter","I entered"]	42	she entered	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	26	["146","MCR","ekki meli","she watches","you accept","she will enter","he will watch","she enters"]	146	she enters	{"1":{"guess":"she will enter","time":10},"2":{"guess":"she enters","time":6}}
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	15	["123","MCR","pi enpliz","you enter","I will enter","she watches","she will accept","to accept"]	123	you enter	{"1":{"guess":"you enter","time":8}}
5dcab9ee-8748-46fe-be5d-4bc55a42636d	29	["53","MC","ekki icedpü","she accepted","to accept","she enters","she will accept","you accepted"]	53	she accepted	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	17	["45","MC","ák icedpilí","he will accept","he will watch","you accepted","she accepts","to accept"]	45	he will accept	NULL
85d5473a-c7aa-4bc5-97c2-79228bdf6c4f	3	["11","EX","enplil","to enter"]	11	to enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	6	["105","MCR","ekki icedpi","she accepts","I will accept","she accepted","he will watch","you enter"]	105	she accepts	{"1":{"guess":"he will watch","time":10},"2":{"guess":"she accepted","time":9},"3":{"guess":"she accepts","time":7}}
19dae7fd-c85c-483f-be4c-575d73878298	33	["75","MC","pi enplizpe","you entered","he accepted","he will enter","she accepted","he will accept"]	75	he accepted	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	9	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
e316fb27-bffb-4e63-8426-01b597411802	14	["131","MCR","pi enplilíz","you will enter","you watched","he accepted","I will accept","she entered"]	131	you watched	{"1":{"guess":"you watched","time":3},"2":{"guess":"you watched","time":0}}
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	27	["47","MC","ekki icedpilí","she will accept","she watched","I will watch","I will accept","to enter"]	47	she watched	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	27	["167","TP","ekki icedpilí","she will accept"]	167	she will accept	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	16	["152","MCR","ekki melilí","she will watch","you will enter","he will watch","she accepted","she entered"]	152	she will watch	{"1":{"guess":"she will watch","time":10}}
5dcab9ee-8748-46fe-be5d-4bc55a42636d	30	["31","EX","ekki melü","she watched"]	31	she watched	NULL
3aef6242-7a18-4030-8c41-d79862da731f	8	["141","MCR","ák enplü","he entered","he will accept","he enters","she will accept","she accepted"]	141	he entered	{"1":{"guess":"he enters","time":8},"2":{"guess":"he entered","time":5}}
47621e94-9af6-4b25-802e-d16fd91505e0	23	["176","TP","yé enplilá","I will enter"]	176	you enter	NULL
85d5473a-c7aa-4bc5-97c2-79228bdf6c4f	4	["31","EX","ekki melü","she watched"]	31	she watched	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	7	["22","EX","ák enplü","he entered"]	22	he entered	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	18	["119","MCR","enplil","to enter","she will enter","he accepted","you enter","she will accept"]	119	to enter	{"1":{"guess":"to enter","time":10}}
85744c46-c712-4e62-a610-694b1f0d0db2	27	["58","MC","pi enpliz","you enter","she entered","she will enter","he accepts","she accepts"]	58	NO_ANSWER_MADE	NULL
99eb52b9-a545-45b5-b405-540661f55787	32	["154","MCR","yé melá","I watched","he will accept","you enter","I enter","she will enter"]	154	I watched	{"1":{"guess":"I enter","time":1},"2":{"guess":"I watched","time":0}}
3a542c27-4a8a-4156-8860-68ca34945b1a	10	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
176540a2-9cc2-4192-9bdc-c03ffc864c17	34	["197","TPR","yé icedpilá","I will accept"]	197	you watched	NULL
19dae7fd-c85c-483f-be4c-575d73878298	34	["210","TPR","ák enplilí","he will enter"]	210	He accepts	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	31	["119","MCR","enplil","to enter","she will enter","he accepted","you enter","she will accept"]	119	to enter	{"1":{"guess":"to enter","time":12}}
e316fb27-bffb-4e63-8426-01b597411802	15	["181","TP","pi enplizpe","you entered"]	181	you will enter	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	24	["7","EX","ekki icedpilí","she will accept"]	7	she will accept	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	17	["125","MCR","ák enpli","he enters","you accepted","I will enter","he accepts","he entered"]	125	he enters	{"1":{"guess":"he enters","time":8}}
fe3924ce-a239-4f1d-a519-8da5974af022	28	["176","TP","yé enplilá","I will enter"]	176	i entered	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	19	["75","MC","pi enplizpe","you entered","he accepted","he will enter","she accepted","he will accept"]	75	you entered	NULL
3aef6242-7a18-4030-8c41-d79862da731f	9	["78","MC","ekki enplü","she entered","she accepts","I will watch","to enter","he accepted"]	78	she entered	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	8	["63","MC","ekki enpli","she enters","he entered","he accepts","he will enter","she will enter"]	63	she enters	NULL
176540a2-9cc2-4192-9bdc-c03ffc864c17	35	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
99eb52b9-a545-45b5-b405-540661f55787	33	["57","MC","yé enplé","I enter","you enter","he enters","you accepted","to accept"]	57	I enter	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	11	["6","EX","ák icedpilí","he will accept"]	6	he will accept	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	32	["17","EX","pi enplilíz","you will enter"]	17	you will enter	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	28	["200","TPR","pi icedpizpe","you accepted"]	200	you accepted	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	18	["178","TP","ák enplilí","he will enter"]	178	He will enter	NULL
19dae7fd-c85c-483f-be4c-575d73878298	35	["130","MCR","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	130	you will enter	{"1":{"guess":"I enter","time":10},"2":{"guess":"you will enter","time":7}}
fe3924ce-a239-4f1d-a519-8da5974af022	29	["138","MCR","pi enplizpe","you entered","I will accept","I will enter","you watched","I accept"]	138	you entered	{"1":{"guess":"you entered","time":10}}
3aef6242-7a18-4030-8c41-d79862da731f	10	["146","MCR","ekki meli","she watches","you accept","she will enter","he will watch","she enters"]	146	she watches	{"1":{"guess":"she watches","time":11}}
85744c46-c712-4e62-a610-694b1f0d0db2	28	["210","TPR","ák enplilí","he will enter"]	210	NO_ANSWER_MADE	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	9	["91","MC","yé melá","I watched","you watched","she watches","to enter","she accepts"]	91	she accepts	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	25	["178","TP","ák enplilí","he will enter"]	178	i accept	NULL
e316fb27-bffb-4e63-8426-01b597411802	16	["125","MCR","ák enpli","he enters","you accepted","I will enter","he accepts","he entered"]	125	he enters	{"1":{"guess":"he enters","time":3}}
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	19	["18","EX","ák enplilí","he will enter"]	18	he will enter	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	12	["113","MCR","pi icedpizpe","you accepted","she will enter","you will enter","you entered","she watches"]	113	you will enter	{"1":{"guess":"she watches","time":12},"2":{"guess":"she will enter","time":8},"3":{"guess":"you will enter","time":6}}
fe3924ce-a239-4f1d-a519-8da5974af022	30	["71","MC","ekki enplilí","she will enter","she will accept","you enter","he accepted","he enters"]	71	she will enter	NULL
3aef6242-7a18-4030-8c41-d79862da731f	11	["6","EX","ák icedpilí","he will accept"]	6	he will accept	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	20	["182","TP","ák enplü","he entered"]	182	I entered	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	33	["210","TPR","ák enplilí","he will enter"]	210	he entered	NULL
e316fb27-bffb-4e63-8426-01b597411802	17	["15","EX","ekki enpli","she enters"]	15	she enters	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	26	["13","EX","pi enpliz","you enter"]	13	you enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	10	["96","MCR","icedpil","to accept","I enter","I entered","she accepted","she entered"]	96	to accept	{"1":{"guess":"I enter","time":9},"2":{"guess":"to accept","time":8}}
99eb52b9-a545-45b5-b405-540661f55787	34	["162","TP","pi icedpiz","you accept"]	162	you will accept	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	20	["11","EX","enplil","to enter"]	11	to enter	NULL
3aef6242-7a18-4030-8c41-d79862da731f	12	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	29	["190","TP","pi melizpe","you watched"]	190	you watched	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	21	["1","EX","yé icedpé","I accept"]	1	I accept	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	29	["96","MCR","icedpil","to accept","I enter","I entered","she accepted","she entered"]	96
e316fb27-bffb-4e63-8426-01b597411802	18	["17","EX","pi enplilíz","you will enter"]	17	you will enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	11	["150","MCR","ák melilí","he will watch","to accept","she accepted","she will enter","she watches"]	150	he will watch	{"1":{"guess":"he will watch","time":11}}
99eb52b9-a545-45b5-b405-540661f55787	35	["52","MC","ekki icedpü","she accepted","you will enter","she watched","you entered","I accept"]	52	she accepted	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	31	["218","TPR","yé melilá","I will watch"]	218	I watched	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	27	["109","MCR","ák icedpilí","he will accept","he will watch","you accepted","she accepts","to accept"]	109	he will accept	{"1":{"guess":"he will accept","time":8}}
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	21	["25","EX","ekki meli","she watches"]	25	she watches	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	34	["202","TPR","ekki icedpü","she accepted"]	202	she accepted	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	22	["8","EX","pi icedpizpe","you accepted"]	8	you accepted	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	30	["58","MC","pi enpliz","you enter","she entered","she will enter","he accepts","she accepts"]	58	you enter	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	13	["163","TP","ák icedpi","he accepts"]	163	you accepted	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	12	["13","EX","pi enpliz","you enter"]	13	you enter	NULL
5563992e-96a7-463f-8504-5133d69dba7d	8	["190","TP","pi melizpe","you watched"]	190	you watch	NULL
3aef6242-7a18-4030-8c41-d79862da731f	13	["63","MC","ekki enpli","she enters","he entered","he accepts","he will enter","she will enter"]	63	she enters	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	32	["137","MCR","yé enplá","I entered","she entered","he enters","I will enter","to watch"]	137	I entered	{"1":{"guess":"I entered","time":11}}
47621e94-9af6-4b25-802e-d16fd91505e0	28	["117","MCR","ekki icedpü","she accepted","to accept","she enters","she will accept","you accepted"]	117	she accepted	{"1":{"guess":"she accepted","time":12}}
e316fb27-bffb-4e63-8426-01b597411802	19	["178","TP","ák enplilí","he will enter"]	178	he will enter	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	23	["26","EX","yé melilá","I will watch"]	26	I will watch	NULL
5dcab9ee-8748-46fe-be5d-4bc55a42636d	35	["24","EX","melil","to watch"]	24	to watch	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	22	["199","TPR","ekki icedpilí","she will accept"]	199	she will accept	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	13	["114","MCR","ák icedpü","he accepted","you accept","I accept","he entered","you entered"]	114	he accepted	{"1":{"guess":"he accepted","time":11}}
85744c46-c712-4e62-a610-694b1f0d0db2	30	["182","TP","ák enplü","he entered"]	182	NO_ANSWER_MADE	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	14	["140","MCR","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	140	he will watch	{"1":{"guess":"I will enter","time":12},"2":{"guess":"I enter","time":10},"3":{"guess":"he will watch","time":8}}
e316fb27-bffb-4e63-8426-01b597411802	20	["7","EX","ekki icedpilí","she will accept"]	7	she will accept	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	29	["189","TP","yé melá","I watched"]	189	i watched	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	31	["77","MC","ák enplü","he entered","he will accept","he enters","she will accept","she accepted"]	77	she accepted	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	33	["215","TPR","ekki enplü","she entered"]	215	she will enter	NULL
5563992e-96a7-463f-8504-5133d69dba7d	9	["25","EX","ekki meli","she watches"]	25	she watches	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	24	["90","MC","yé melá","I watched","he will accept","you enter","I enter","she will enter"]	90	I watched	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	14	["10","EX","ekki icedpü","she accepted"]	10	she accepted	NULL
85d5473a-c7aa-4bc5-97c2-79228bdf6c4f	5	["10","EX","ekki icedpü","she accepted"]	10	she accepted	NULL
3aef6242-7a18-4030-8c41-d79862da731f	14	["177","TP","pi enplilíz","you will enter"]	177	I accept	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	30	["80","MC","melil","to watch","I entered","I watched","she entered","he accepted"]	80	to watch	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	23	["50","MC","ák icedpü","he accepted","you accept","I accept","he entered","you entered"]	50	he accepted	NULL
e316fb27-bffb-4e63-8426-01b597411802	21	["183","TP","ekki enplü","she entered"]	183	she will enter	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	34	["172","TP","yé enplé","I enter"]	172	I entered	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	15	["73","MC","yé enplá","I entered","she entered","he enters","I will enter","to watch"]	73	I will enter	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	25	["191","TP","ekki melü","she watched"]	191	she watched	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	31	["104","MCR","ekki icedpi","she accepts","she entered","he accepted","he entered","you entered"]	104
47621e94-9af6-4b25-802e-d16fd91505e0	31	["108","MCR","ák icedpilí","he will accept","I accept","she enters","she will watch","she will enter"]	108	he will accept	{"1":{"guess":"he will accept","time":11}}
3a542c27-4a8a-4156-8860-68ca34945b1a	15	["221","TPR","yé melá","I watched"]	221	she enter	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	24	["164","TP","ekki icedpi","she accepts"]	164	she will accept	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	32	["219","TPR","ák melilí","he will watch"]	219	he will watch	NULL
e316fb27-bffb-4e63-8426-01b597411802	22	["136","MCR","yé enplá","I entered","she accepted","she will watch","he will enter","she watches"]	136	I entered	{"1":{"guess":"I entered","time":8}}
3aef6242-7a18-4030-8c41-d79862da731f	15	["198","TPR","ák icedpilí","he will accept"]	198	he entered	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	26	["8","EX","pi icedpizpe","you accepted"]	8	you accepted	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	32	["19","EX","ekki enplilí","she will enter"]	19	she will enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	16	["217","TPR","ekki meli","she watches"]	217	She accepts	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	25	["13","EX","pi enpliz","you enter"]	13	you enter	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	16	["73","MC","yé enplá","I entered","she entered","he enters","I will enter","to watch"]	73	I will enter	NULL
e316fb27-bffb-4e63-8426-01b597411802	23	["17","EX","pi enplilíz","you will enter"]	17	you will enter	NULL
3aef6242-7a18-4030-8c41-d79862da731f	16	["0","EX","icedpil","to accept"]	0	to accept	NULL
fe3924ce-a239-4f1d-a519-8da5974af022	35	["192","TPR","icedpil","to accept"]	192	accept	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	27	["25","EX","ekki meli","she watches"]	25	she watches	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	33	["22","EX","ák enplü","he entered"]	22	he entered	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	32	["198","TPR","ák icedpilí","he will accept"]	198	NO_ANSWER_MADE	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	26	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	17	["19","EX","ekki enplilí","she will enter"]	19	she will enter	NULL
e316fb27-bffb-4e63-8426-01b597411802	24	["20","EX","yé enplá","I entered"]	20	I entered	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	17	["84","MC","yé melilá","I will watch","I will accept","he accepted","she accepted","he accepts"]	84	I will watch	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	33	["107","MCR","yé icedpilá","I will accept","he will watch","he enters","I accept","I watched"]	107	he will watch	{"1":{"guess":"I accept","time":11},"2":{"guess":"he enters","time":2},"3":{"guess":"he will watch","time":0}}
f7d9b5b2-06a7-4f27-8470-567b6b64d382	28	["206","TPR","ák enpli","he enters"]	206	he enters	NULL
3aef6242-7a18-4030-8c41-d79862da731f	17	["169","TP","ák icedpü","he accepted"]	169	he accepted	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	18	["20","EX","yé enplá","I entered"]	20	I entered	NULL
e316fb27-bffb-4e63-8426-01b597411802	25	["27","EX","ák melilí","he will watch"]	27	he will watch	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	27	["177","TP","pi enplilíz","you will enter"]	177	you will enter	NULL
47621e94-9af6-4b25-802e-d16fd91505e0	34	["222","TPR","pi melizpe","you watched"]	222	he watched	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	18	["204","TPR","yé enplé","I enter"]	204	I will enter	NULL
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	34	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	29	["47","MC","ekki icedpilí","she will accept","she watched","I will watch","I will accept","to enter"]	47	she watched	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	33	["204","TPR","yé enplé","I enter"]	204	NO_ANSWER_MADE	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	19	["10","EX","ekki icedpü","she accepted"]	10	she accepted	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	28	["4","EX","ekki icedpi","she accepts"]	4	she accepts	NULL
3aef6242-7a18-4030-8c41-d79862da731f	18	["209","TPR","pi enplilíz","you will enter"]	209	i entered	NULL
e316fb27-bffb-4e63-8426-01b597411802	26	["32","MC","icedpil","to accept","I enter","I entered","she accepted","she entered"]	32	to accept	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	19	["152","MCR","ekki melilí","she will watch","you will enter","he will watch","she accepted","she entered"]	152	she will watch	{"1":{"guess":"she will watch","time":7}}
47621e94-9af6-4b25-802e-d16fd91505e0	35	["54","MC","enplil","to enter","he will watch","you accepted","she accepts","she will watch"]	54	she accepts	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	30	["111","MCR","ekki icedpilí","she will accept","she watched","I will watch","I will accept","to enter"]	111	she will accept	{"1":{"guess":"she will accept","time":9}}
0dad4d8c-e95a-4c44-9c7b-effc0c3d2510	35	["130","MCR","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	130	you will enter	{"1":{"guess":"you will enter","time":3}}
3a542c27-4a8a-4156-8860-68ca34945b1a	20	["140","MCR","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	140	she entered	{"1":{"guess":"I enter","time":12},"2":{"guess":"she entered","time":7}}
3aef6242-7a18-4030-8c41-d79862da731f	19	["164","TP","ekki icedpi","she accepts"]	164	she accepts	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	29	["176","TP","yé enplilá","I will enter"]	176	i will enter	NULL
e316fb27-bffb-4e63-8426-01b597411802	27	["173","TP","pi enpliz","you enter"]	173	you will enter	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	20	["201","TPR","ák icedpü","he accepted"]	201	You accept	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	34	["163","TP","ák icedpi","he accepts"]	163	NO_ANSWER_MADE	NULL
87325ff6-8bbc-4e23-89ac-c276d40b0739	1	["2","EX","pi icedpiz","you accept"]	2	you accept	NULL
f7d9b5b2-06a7-4f27-8470-567b6b64d382	31	["130","MCR","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	130	you will enter	{"1":{"guess":"you will enter","time":10}}
3aef6242-7a18-4030-8c41-d79862da731f	20	["87","MC","ák melilí","he will watch","he entered","you entered","you enter","she will watch"]	87	he will watch	NULL
0e3fcdce-34e6-4b98-b5cd-979fbec674e6	30	["97","MCR","icedpil","to accept","he accepts","she will enter","you entered","I watched"]	97	to accept	{"1":{"guess":"to accept","time":9}}
f7d9b5b2-06a7-4f27-8470-567b6b64d382	32	["66","MC","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	66	you will enter	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	21	["102","MCR","ák icedpi","he accepts","she entered","he enters","you enter","you entered"]	102	he accepts	{"1":{"guess":"she entered","time":13},"2":{"guess":"you entered","time":10},"3":{"guess":"he accepts","time":7}}
87325ff6-8bbc-4e23-89ac-c276d40b0739	2	["66","MC","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	66	you accept	NULL
3aef6242-7a18-4030-8c41-d79862da731f	21	["81","MC","melil","to watch","to accept","he will enter","I enter","she watches"]	81	to watch	NULL
8886a065-385f-49fa-bba5-f4216fa61ea1	21	["202","TPR","ekki icedpü","she accepted"]	202	she accepts	NULL
87325ff6-8bbc-4e23-89ac-c276d40b0739	3	["57","MC","yé enplé","I enter","you enter","he enters","you accepted","to accept"]	57	you enter	NULL
e316fb27-bffb-4e63-8426-01b597411802	28	["182","TP","ák enplü","he entered"]	182	he enters	NULL
3a542c27-4a8a-4156-8860-68ca34945b1a	22	["13","EX","pi enpliz","you enter"]	13	you enter	NULL
85744c46-c712-4e62-a610-694b1f0d0db2	35	["215","TPR","ekki enplü","she entered"]	215	NO_ANSWER_MADE	NULL
